time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.963,0.66,0.54,1.12,1.41
2.973,0.6,0.39,1.41,1.59
2.983,0.61,0.27,1.69,1.81
2.993,0.67,0.18,1.92,2.04
3.003,0.75,0.12,2.05,2.19
3.013,0.75,0.13,2.11,2.24
3.023,0.45,0.43,2.13,2.22
3.033,-0.1,1.08,1.74,2.05
3.043,-0.44,1.49,0.86,1.78
3.053,-0.2,1.7,-0.13,1.72
3.063,0.35,2.04,-1,2.3
3.073,0.94,2.43,-1.35,2.94
3.083,1.44,2.51,-1.04,3.08
3.093,1.94,1.99,0.04,2.78
3.103,2.33,0.76,1.56,2.91
3.113,2.49,-0.61,3.09,4.01
3.123,2.22,-1.86,4.36,5.23
3.133,1.32,-2.56,5,5.77
3.143,0.24,-2.75,5.06,5.77
3.153,-0.4,-2.7,4.44,5.21
3.163,-0.4,-2.54,3.13,4.05
3.173,0.01,-2.23,1.51,2.7
3.183,0.37,-1.9,0.1,1.94
3.193,0.45,-1.52,-1.04,1.89
3.203,0.38,-1.12,-1.92,2.26
3.213,0.27,-0.82,-2.59,2.73
3.223,0.06,-0.58,-3.06,3.12
3.233,-0.15,-0.43,-3.29,3.32
3.243,-0.36,-0.36,-3.32,3.36
3.253,-0.61,-0.36,-3.23,3.3
3.263,-0.83,-0.46,-2.97,3.12
3.273,-0.92,-0.61,-2.45,2.68
3.283,-0.86,-0.87,-1.68,2.08
3.293,-0.6,-1.16,-0.91,1.59
3.303,-0.32,-1.44,-0.12,1.47
3.313,0.01,-1.66,0.71,1.8
3.323,0.33,-1.82,1.53,2.4
3.333,0.6,-1.96,2.2,3.01
3.343,0.64,-2.19,2.61,3.46
3.353,0.52,-2.35,2.82,3.71
3.363,0.33,-2.42,2.88,3.78
3.373,0.13,-2.4,2.66,3.59
3.383,-0.05,-2.3,2.07,3.09
3.393,-0.14,-2.04,1.15,2.35
3.404,-0.15,-1.63,0.22,1.66
3.414,-0.19,-1.3,-0.53,1.42
3.424,-0.26,-1.01,-1.08,1.5
3.434,-0.33,-0.71,-1.43,1.63
3.444,-0.35,-0.44,-1.65,1.75
3.454,-0.35,-0.22,-1.74,1.79
3.464,-0.37,-0.04,-1.72,1.76
3.474,-0.41,0.08,-1.61,1.67
3.484,-0.45,0.13,-1.47,1.54
3.494,-0.55,0.11,-1.31,1.42
3.504,-0.68,0.06,-1.12,1.31
3.514,-0.77,0.05,-1.01,1.27
3.524,-0.82,0.05,-0.94,1.25
3.534,-0.91,0.11,-0.85,1.25
3.544,-0.97,0.14,-0.76,1.24
3.554,-1.03,0.23,-0.63,1.23
3.564,-1.07,0.27,-0.49,1.2
3.574,-1.07,0.28,-0.35,1.16
3.584,-1.02,0.3,-0.21,1.09
3.594,-1.02,0.34,-0.06,1.08
3.604,-1.03,0.37,0.05,1.1
3.614,-1.03,0.38,0.11,1.1
3.624,-1.02,0.37,0.17,1.1
3.634,-1.05,0.37,0.22,1.13
3.644,-1.07,0.4,0.26,1.17
3.654,-1.12,0.46,0.25,1.24
3.664,-1.13,0.51,0.2,1.26
3.674,-1.17,0.55,0.14,1.3
3.684,-1.21,0.58,0.1,1.35
3.694,-1.22,0.62,0.05,1.37
3.704,-1.25,0.65,0.06,1.41
3.714,-1.24,0.69,0.08,1.42
3.724,-1.28,0.67,0.04,1.45
3.734,-1.33,0.65,0.01,1.48
3.744,-1.39,0.61,-0.02,1.51
3.754,-1.41,0.57,0,1.52
3.764,-1.43,0.56,0.05,1.53
3.774,-1.4,0.56,0.03,1.51
3.784,-1.38,0.55,0.07,1.49
3.794,-1.37,0.52,0.1,1.47
3.804,-1.33,0.51,0.1,1.43
3.814,-1.25,0.5,0.13,1.36
3.824,-1.16,0.48,0.24,1.28
3.834,-1.01,0.47,0.4,1.18
3.844,-0.85,0.43,0.59,1.11
3.854,-0.68,0.37,0.79,1.11
3.864,-0.6,0.31,0.89,1.11
3.874,-0.53,0.24,0.87,1.04
3.884,-0.54,0.18,0.79,0.97
3.894,-0.9,0.3,0.89,1.3
3.904,-1.73,0.86,1,2.18
3.914,-2.36,1.47,0.73,2.88
3.924,-2.16,1.7,-0.01,2.75
3.934,-1.23,1.97,-1.06,2.56
3.944,-0.15,2.49,-1.75,3.05
3.954,0.71,2.88,-1.71,3.42
3.964,1.16,2.69,-0.84,3.05
3.974,1.42,1.66,0.78,2.32
3.984,1.75,-0.06,2.71,3.23
3.994,2.1,-2,4.47,5.33
4.004,1.83,-3.6,5.74,7.02
4.014,0.48,-4.37,6.19,7.59
4.024,-1.25,-4.36,5.77,7.33
4.034,-2.31,-4.16,4.53,6.57
4.044,-2.52,-4.08,2.75,5.53
4.054,-2,-3.83,0.99,4.43
4.064,-1.35,-3.4,-0.55,3.7
4.074,-0.93,-2.82,-1.87,3.5
4.084,-0.58,-2.02,-2.88,3.57
4.094,-0.22,-1.11,-3.57,3.75
4.104,0.17,-0.16,-3.8,3.8
4.114,0.4,0.64,-3.37,3.45
4.124,0.39,1.01,-2.33,2.57
4.134,0.3,0.69,-0.95,1.21
4.144,0.22,-0.22,0.29,0.42
4.154,0.07,-1.3,1.09,1.7
4.164,-0.34,-2.21,1.56,2.72
4.174,-1.18,-2.8,1.87,3.56
4.184,-2.17,-3.03,1.99,4.22
4.194,-2.85,-3.09,1.8,4.57
4.204,-3,-3.17,1.34,4.57
4.214,-2.75,-3.11,0.69,4.21
4.224,-2.35,-2.8,0.16,3.66
4.234,-1.93,-2.34,-0.2,3.04
4.244,-1.59,-1.84,-0.37,2.46
4.254,-1.27,-1.41,-0.4,1.93
4.264,-0.98,-1.08,-0.4,1.51
